full_text,Sentiment
"['lu', 'cu', 'blokir', 'akun', 'blokir', 'akun', 'tweet', 'ngakak', 'brutal', 'jur', 'ngga', 'percaya', 'teriak', 'anti', 'politik', 'dinasti', 'dukung', 'gibran', 'walikota', 'solo', 'anti', 'politik', 'dinasti', 'takut', 'kalah']",Negative
"['adiym', 'isback', 'politik', 'dinasti', 'sah']",Neutral
"['iya', 'nama', 'kakak', 'ipar', 'sukses', 'politik', 'dinasti']",Positive
"['indo', 'maju', 'pantang', 'mundur', 'lawan', 'dinasti', 'politik', 'gentar', 'ganjar', 'takut', 'mahfud']",Negative
"['paslon', 'benerbener', 'gambar', 'politik', 'dinasti', 'main', 'indonesia']",Positive
"['megawati', 'ngga', 'kuasa', 'negara', 'shg', 'ngga', 'perintah', 'alat', 'negara', 'beda', 'jokowi', 'pegang', 'kuasa', 'situ', 'politik', 'dinasti', 'laku', 'pinter', 'dikit', 'statement', 'medsos', 'bos']",Positive
"['langgeng', 'politik', 'dinasti']",Neutral
"['gsp', 'dinasti', 'politik', 'kutuk', 'kawan', 'contoh', 'korut']",Neutral
"['masyarakat', 'ngga', 'bodoh', 'bos', 'uu', 'langgar']",Negative
"['dinasti', 'politik', 'bain']",Neutral
"['cinta', 'politik', 'dinasti', 'serius', 'any', 'hint', 'of', 'irony']",Positive
['parah'],Negative
"['sesal', 'nasi', 'menjadih', 'bubur', 'buah', 'kalimat', 'legenda', 'pekik', 'karnoberi', 'pemuda']",Negative
"['beliau', 'pura', 'pura']",Negative
"['id', 'dl', 'id', 'lantang', 'dinasti', 'politik', 'politik', 'identitas']",Neutral
"['politik', 'dinasti']",Neutral
"['gue', 'nang', 'jelek', 'baca', 'visi', 'misi', 'anjrit', 'dinasti', 'politik', 'nyata', 'rora', 'deri', 'lahir', 'dicatet', 'ahli', 'waris', 'icarus', 'nael', 'sj', 'salah', 'paham']",Negative
['iya'],Neutral
"['ahpolitik', 'dinasti', 'gibran', 'dorong', 'garagara', 'ayah']",Neutral
[],Neutral
"['tingkat', 'tahan', 'teknologi', 'informasi', 'komunikasi', 'muncul', 'isu', 'hmmm', 'lirik', 'nael', 'icarus']",Positive
"['indo', 'yuk', 'lawan', 'politik', 'dinasti', 'gentar', 'ganjar', 'takut', 'mahfud']",Negative
"['gibran', 'nilai', 'layak', 'cawapres', 'prabowo']",Neutral
"['tolak', 'dinasti', 'politik', 'deh']",Negative
"['nama', 'orang', 'ngga']",Neutral
"['tanggap', 'jokowi', 'gibran', 'politik', 'dinasti', 'jokowi', 'iri', 'boss']",Negative
"['dinasti', 'politik', 'haram', 'pilih']",Neutral
"['nilai', 'rakyat', 'jokowi', 'bangun', 'dinasti', 'politik', 'rusak', 'sistem', 'bangsa', 'negara']",Negative
"['orang', 'tokoh']",Positive
"['politik', 'dinasti', 'seleksi']",Neutral
"['kecewa', 'iya', 'pahit', 'ngga', 'pilih', 'kontestan', 'haus', 'kuasa', 'paman']",Negative
"['politik', 'dinasti', 'vs', 'demokrasi', 'rakyat']",Neutral
['tuju'],Positive
"['teman', 'bang', 'aktivis', 'anti', 'dinasti', 'kompak', 'dukung', 'dinasti', 'politik', 'ngga', 'niat', 'maaf', 'harto']",Positive
"['ntar', 'habis', 'pilpres']",Neutral
"['haha', 'babak', 'ijazah', 'palsu', 'terang', 'benderang', 'hukum', 'ijazah', 'palsu', 'dinasti', 'politik', 'presiden', 'gembong', 'pki', 'bentar', 'tumbang']",Negative
"['rapat', 'baris', 'lawan', 'lalim']",Negative
"['prabowo', 'ngga', 'paham', 'arti', 'dinasti', 'politik']",Neutral
"['politik', 'dinasti', 'den', 'pimpin', 'partai', 'pdip']",Positive
"['dinasti', 'politik']",Neutral
"['males', 'banget', 'ngapain', 'ngasih', 'mandat', 'prabowo', 'gerindra', 'terang', 'benderang', 'dukung', 'politik', 'dinasti']",Positive
"['gm', 'arti', 'sadar', 'fair', 'juang', 'puan', 'tp', 'elektabilitas', 'ngga']",Negative
"['prabowo', 'pinter', 'ngapain', 'bela', 'politik', 'dinasti']",Positive
"['isue', 'dinasti', 'politik', 'awet', 'kaya']",Neutral
"['benzema', 'prabowo', 'nyata', 'jenderal', 'penghianat', 'dinasti', 'politik', 'khianat', 'taruh', 'otak', 'burit']",Positive
"['dinasti', 'politik', 'nyata', 'prabowogibran', 'simbol', 'nyata']",Neutral
"['ngeri', 'sampe', 'deh', 'politik', 'dinasti', 'mari']",Neutral
"['anti', 'politik', 'dinasti']",Neutral
"['sepakat', 'pdip', 'main', 'kaki', 'drama', 'pdip', 'simpati', 'publik']",Positive
"['raja', 'juli', 'tolak', 'politik', 'dinasti', 'bunuh', 'demokrasi']",Negative
['pilih'],Neutral
"['pokok', 'anti', 'dinasti', 'politik']",Neutral
"['koalisi', 'id', 'koalisi', 'amoral', 'jijik']",Negative
"['salah', 'prabowo']",Negative
"['ngga', 'emng', 'hahaha', 'pokok', 'anti', 'politik', 'dinasti']",Negative
"['baidur', 'pilih', 'politik', 'dinasti', 'jokowi', 'indonesia', 'negara', 'demokrasi']",Neutral
"['masuk', 'bodoh', 'jagad', 'medsos', 'dinasti', 'politik', 'tumbuh', 'akibat', 'apatisme', 'publik', 'politik', 'bangkit', 'indonesia', 'bangsa', 'jajah']",Negative
"['langgeng', 'politik', 'dinasti']",Neutral
"['liat', 'kritik', 'politik', 'dinasti', 'duit', 'kenceng', 'banget', 'tang', 'nutupin', 'mulut']",Positive
"['langgeng', 'politik', 'dinasti']",Neutral
"['rosiade', 'tweet', 'minus', 'politik', 'dinasti', 'bayang', 'mas', 'gibran']",Neutral
"['dinasti', 'politik', 'upaya', 'jajah', 'manusia', 'manusia', 'rupa', 'upaya', 'caplok', 'penghianatan', 'daulat', 'rakyat', 'dinasti', 'politik', 'bodoh', 'tipu', 'publik', 'dinasti', 'politik', 'tumbuh', 'pu']",Negative
"['langgeng', 'politik', 'dinasti']",Neutral
"['ngga', 'suka', 'politik', 'dinasti']",Negative
"['jokowi', 'udah', 'ngga', 'kapabel', 'presiden']",Positive
"['langgeng', 'politik', 'dinasti']",Neutral
"['langgeng', 'politik', 'dinasti']",Neutral
"['tp', 'jtuhnya', 'politik', 'dinasti', 'knp', 'gibrn']",Neutral
"['pilpres', 'kemaren', 'isu', 'politik', 'identitas']",Neutral
"['hadap', 'pasang', 'prabowogibran']",Neutral
"['nyalonin', 'protes', 'politik', 'dinasti']",Negative
['amin'],Neutral
"['reborn', 'pilih', 'politik', 'dinasti', 'jokowi', 'indonesia', 'negara', 'demokrasi']",Neutral
"['laksono', 'politik', 'dinasti', 'menteri', 'langgar', 'hukum']",Neutral
"['dinasti', 'jokowi', 'politik', 'waris', 'keluarga']",Neutral
"['rayu', 'politik', 'dinasti']",Neutral
"['fuck', 'politik', 'dinasti']",Neutral
"['asli', 'culun']",Negative
"['urung', 'dadi', 'mbok', 'vonis', 'politik', 'dinasti', 'kooo', 'sunarkoooorasah', 'pilih']",Positive
"['pinto', 'jayanegara', 'bantah', 'gibran', 'cawapres', 'prabowo', 'politik', 'dinasti']",Negative
"['dinasti', 'politik', 'main', 'jokowi', 'priode']",Positive
"['bukti', 'survei', 'litbang', 'kompas']",Neutral
"['dunia', 'sorot', 'politik', 'dinasty', 'indonesia']",Neutral
"['tolak', 'dinasti', 'politik']",Negative
"['lele', 'politik', 'dinasti', 'indonesia']",Neutral
"['ngejek', 'jokodok']",Positive
"['gerindra', 'politik', 'dinasti']",Negative
"['politik', 'identitas', 'dinasti', 'politik', 'bahaya', 'pilih', 'ganjar', 'mahfud']",Neutral
"['goreng', 'politik', 'dinasti', 'buzzee', 'rp']",Neutral
"['jsp', 'politik', 'dinasti', 'bang']",Neutral
"['tweet', 'ngimpi']",Neutral
"['indonesia', 'negara', 'indonesia', 'demokrasi', 'politik', 'dinasti', 'indonesia']",Negative
"['tolak', 'dinasti', 'politik']",Negative
"['isu', 'dinasti', 'politik', 'lg', 'angkat', 'bang']",Neutral
"['anak', 'muda', 'malu', 'etika', 'tata', 'negara', 'rusak', 'ambisi', 'langgeng', 'politik', 'dinasti', 'jijik']",Negative
"['masuk', 'dukung', 'sepakat']",Positive
"['moga', 'ngga', 'main', 'politik', 'dinasti', 'bawabawa', 'keluarga', 'memilihtidak', 'pilih']",Positive
[],Positive
"['pk', 'prabowo', 'nyindir', 'pdip', 'politik', 'dinasti', 'emang', 'iya', 'anak', 'samasama', 'pucuk', 'pimpin', 'partai']",Positive
"['gas', 'amin']",Neutral
"['realistis', 'politik', 'dinasti', 'indonesia', 'aman', 'tentram', 'damai', 'sentosa', 'rakyat', 'senang', 'bahagia', 'okeoke']",Positive
"['cinta', 'langsung', 'hukum', 'negri']",Positive
"['gibran', 'resmi', 'cawapres', 'prabowo']",Neutral
"['lepas', 'isu', 'dinasti', 'konstitusi', 'abang', 'mention']",Neutral
"['sangka', 'dr', 'skenario', 'drama', 'politik', 'dinasti', 'tanda', 'kutip', 'keluarga', 'jokowi', 'tonton', 'halus', 'rangkum', 'kalimat', 'tahta']",Positive
"['caruk', 'maruk', 'dinasti', 'politik']",Neutral
"['langkah', 'politik', 'keluarga', 'bs', 'pengaruh']",Positive
"['peci', 'merah', 'bahas', 'putar', 'politik', 'dinasti', 'tema', 'pilpres', 'gembira', 'bara', 'metro', 'tv']",Positive
"['orang', 'goblok', 'haru', 'lihat', 'oligarki', 'politik', 'dinasti', 'hidup']",Negative
"['romo', 'bicara', 'politik', 'dinasti', 'politik', 'pas', 'jokowi', 'duank', 'dinasti', 'politik', 'ketua']",Positive
"['tolak', 'dinasti', 'politik']",Negative
"['buzerp', 'brifing', 'menang', 'gibran', 'moga', 'kalah', 'ngga', 'terima', 'negara', 'pimpin', 'politik', 'dinasti']",Positive
"['politik', 'dinasti', 'rakyat', 'kau', 'incar', 'tipu', 'khianat']",Negative
"['langgeng', 'politik', 'dinasti']",Neutral
"['generasi', 'muda']",Neutral
"['tolak', 'dinasti', 'politik']",Negative
"['dinasti', 'politik', 'tampil', 'malu', 'normalisasi']",Negative
"['shame', 'on', 'you', 'president', 'bahaya', 'negara', 'dng', 'kangkang', 'konstitusi', 'bangun', 'politik', 'dinasti', 'sungguh', 'ngeri']",Negative
"['politik', 'dinasti', 'dinasti', 'politik', 'orang', 'jahat', 'kuasa']",Negative
"['gue', 'nyantai', 'banget', 'pilpres', 'kali']",Positive
"['thia', 'dinasti', 'politik', 'emg', 'identik', 'kkn', 'iya', 'msh', 'milih', 'model']",Positive
"['tuding', 'dinasti', 'politik']",Negative
"['engkau', 'engkau', 'suka', 'dengar', 'orang', 'ali', 'bin', 'abi', 'thalib', 'orba', 'sad', 'dinasti', 'politik']",Negative
"['usia', 'doang', 'samabedanya', 'jaman', 'sutan', 'sjahrir', 'nggk', 'dinasti', 'politikkl', 'gibran']",Negative
"['jejak', 'politik', 'dasamuka', 'jijik', 'ledek', 'kritik', 'tweet', 'politik', 'dinasti', 'walkot', 'skrg', 'buzzerp', 'politik', 'dinasti', 'kecam', 'uang', 'beli', 'akal', 'nurani', 'jilat', 'ludah', 'jilat', 'pantat', 'bayar']",Negative
"['moga', 'revenge', 'jokowi', 'dinasti', 'banteng']",Negative
"['tolak', 'dinasti', 'politik']",Negative
"['dinasti', 'politik']",Positive
"['poros', 'caprescawapres', 'dinasti', 'politik']",Neutral
"['wow', 'dinasti', 'politik']",Neutral
"['ubah', 'no', 'politik', 'dinasti', 'no', 'banteng']",Negative
"['tolak', 'dinasti', 'politik']",Negative
"['amin', 'mahkamah', 'keluarga', 'tolak', 'dinasti', 'politik']",Negative
"['politik', 'dinasti']",Neutral
"['kusuma', 'coba', 'ente', 'kanal', 'akun', 'media', 'kompas']",Neutral
"['lawan', 'politikdinasti', 'tenggelam', 'milu']",Positive
"['tolak', 'dinasti', 'politik']",Negative
"['dukung', 'ubah']",Neutral
"['mari', 'bersamasama', 'tolak', 'dinasti', 'politik']",Negative
['goblok'],Neutral
"['tolak', 'dinasti', 'politik']",Negative
"['anak', 'muda']",Neutral
"['cerah', 'psi', 'generasi', 'muda', 'paham', 'ttg', 'politik', 'dinasti', 'diplintir', 'ahli', 'nyinyir', 'jagat', 'medsos']",Neutral
"['politik', 'dinasti', 'stagnasi', 'pikir', 'putih']",Neutral
"['dinasti', 'politik', 'dampak', 'pongah']",Positive
"['motif', 'prabowo', 'duet', 'jokowi', 'kw', 'politik', 'dinasti', 'kek']",Positive
"['tinggal', 'pilih', 'banteng', 'coret', 'politik', 'dinasti', 'coret', 'sistem', 'eliminasi', 'gk', 'baaaaguuusss', 'bgt']",Negative
"['bahas', 'bahas', 'gibran', 'pindah', 'golkar', 'bahas', 'yaelah', 'sulit', 'dkasi', 'paham']",Positive
"['generasi', 'muda']",Neutral
"['inovasi', 'politik', 'sulit', 'bayangbayang', 'dinasti', 'nonk']",Neutral
"['bodo', 'dinasti', 'politik', 'lihat']",Negative
"['alas', 'dinasti', 'politik', 'rakyat', 'pilih']",Neutral
"['tenggelam', 'pasang', 'contoh', 'buruk', 'politik', 'dinasti', 'kuas', 'demokrasi', 'negeri', 'paman', 'usman']",Negative
"['tolak', 'dinasti', 'politik']",Negative
"['politik', 'dinasti', 'cegah', 'lihat', 'potensi', 'sejati']",Positive
"['generasi', 'muda']",Neutral
"['gue', 'miris', 'bgt', 'liat', 'jabat', 'jabat', 'negeri', 'rame', 'rame', 'normalisasi', 'dinasti', 'politik', 'gue']",Negative
"['politik', 'putus', 'mata', 'rantai', 'dinasti']",Neutral
"['kkn', 'politik', 'dinasti', 'amerika', 'paman', 'sam', 'indonesia', 'paman', 'usman']",Neutral
"['narasi', 'politik', 'dinasti']",Neutral
"['politik', 'dinasti', 'abur', 'arah', 'bangsa']",Neutral
"['politik', 'dinasti']",Neutral
"['stal', 'tp', 'politik', 'dinasti', 'emang', 'politik', 'turun', 'turun', 'percaya', 'tuju', 'harta', 'tahta', 'kuasa', 'rakyat', 'tumbal']",Positive
"['kl', 'putus', 'politik', 'dinasti']",Positive
"['lucu', 'bas', 'persen', 'udah', 'sadar', 'politik', 'dinasti', 'tp', 'tetep', 'dukung']",Positive
"['udah', 'muncul', 'visimisi', 'prabowogibran', 'udah', 'tutup', 'pasang', 'politik', 'dinasti', 'lawan', 'rusak', 'kaderisasi', 'pimpin']",Negative
"['generasi', 'muda']",Neutral
"['politik', 'dinasti', 'ngga']",Neutral
"['politik', 'dinasti', 'batas', 'pilih', 'raffa']",Neutral
"['buka', 'jalan', 'anak', 'muda', 'ngajarin', 'ngga', 'bener']",Neutral
"['ahahaaha', 'musyawarah', 'keluarga', 'politik', 'dinasti']",Neutral
"['awokwaokwowk', 'dr', 'bahas', 'sampe', 'dibikinin', 'hestek', 'ajak', 'diskusi', 'nyalahin', 'gibran', 'pindah', 'partai', 'coba', 'diskusi', 'tertib', 'fokus', 'ngga', 'guncang']",Positive
"['politik', 'dinasti']",Positive
"['eksistensi', 'politik', 'dinasti', 'keluarga', 'nganu']",Neutral
"['politik', 'dinasti', 'halang', 'suara', 'rakyat', 'bontwo']",Neutral
"['hasil', 'politik', 'dinasti', 'efektif', 'lindung', 'proses', 'alutsista', 'who', 'knows']",Positive
"['nyawa', 'hilang', 'juang', 'reformasi']",Negative
"['tvone', 'viva', 'sibuk', 'mendowngrade', 'ganjarrcti', 'mnc', 'media', 'sibuk', 'memblow', 'up', 'politik', 'dinastibiarin', 'pilpresdan', 'sadar', 'quick', 'count', 'capres', 'pimpin']",Positive
"['jsp', 'kasi', 'lu', 'bang', 'paksa', 'alir', 'air', 'dukung', 'dinasti', 'politik']",Negative
"['politik', 'dinasti']",Neutral
"['chotimah', 'tweet', 'rosiade', 'gen', 'cerdas', 'diam', 'hukum', 'rubah', 'enak', 'alat', 'mulus', 'syahwat', 'politik', 'dinastikonstitusi', 'rubah', 'sesuai', 'kuasa']",Positive
"['maju', 'gibran', 'cawapres', 'damping', 'prabowo', 'nilai', 'rupa', 'bentuk', 'dinasti', 'politik', 'episode', 'siaga', 'bicara', 'undang', 'pilitik']",Positive
"['bantu', 'politik', 'dinasti', 'kembang']",Positive
"['dinasti', 'berat', 'era', 'demokrasi', 'bungkarena', 'pilih', 'mutlak', 'dtangan', 'rakyatkalau', 'raja', 'dinastikerajaan', 'partai', 'contoh', 'politik', 'dinastijangan', 'heboh', 'lahbahkan', 'kl', 'jaman', 'sby', 'ibas', 'ahy']",Neutral
"['dar', 'pengingatnaiknya', 'gibran', 'bkn', 'dar', 'dinasti', 'politik', 'jg', 'proses', 'politik', 'penuh', 'busuk', 'ajatp', 'gk', 'dl', 'gibran', 'walkot', 'singkir', 'kader', 'pdip', 'lawan', 'kotak', 'kosong', 'kemudia']",Neutral
"['politik', 'dinasti', 'pilih', 'rakyat', 'tpi', 'langsung']",Neutral
"['framing', 'dinasti', 'politik', 'panik']",Negative
"['milih', 'apel', 'tumpu', 'apel', 'busuk', 'politik', 'dinasti']",Negative
"['bobi', 'ngga', 'dukung', 'gibran', 'aneh', 'de', 'namnya', 'politik', 'dinasti']",Negative
"['titip', 'pesan', 'mbak', 'nana', 'tim', 'hasil', 'wawancara', 'mas', 'gibran', 'cawapres', 'mas', 'gibran', 'keluarga', 'malu', 'opini', 'publik', 'edar', 'mahkamah', 'keluarga', 'dinasti', 'politik', 'jokowi', 'moga']",Positive
"['pdip', 'cetak', 'politik', 'dinasti']",Positive
"['politik', 'dinasti', 'pingin', 'bakti', 'haus', 'kuasa']",Positive
"['proses', 'mk', 'diklarisifikasi']",Neutral
"['alas', 'tuding', 'dinasti', 'politik', 'gibran']",Negative
[],Negative
"['bowo', 'sowan', 'beye', 'lapor', 'politik', 'dinasti', 'bentuk', 'lapor', 'selesai', 'aktivis', 'sempil', 'delapan', 'dukung', 'dukung']",Positive
"['dinasti', 'politik', 'ngga', 'presiden', 'anak', 'calon', 'cawapres', 'tabrak', 'konstitusi', 'ngga', 'benerlahsegala', 'langgar', 'tetep', 'ngga', 'bener', 'abdi', 'pd', 'bangsa', 'negara', 'ngga', 'hrs', 'wapres', 'nyeetttt']",Negative
"['era', 'anak', 'muda']",Neutral
"['politik', 'dinasti', 'mending', 'lu', 'hidup', 'zaman', 'dinasti', 'ming']",Positive
"['budaya', 'berani', 'komplain', 'kpd', 'kyai']",Positive
"['dukung', 'dukung']",Positive
"['jokowi', 'kuasa', 'thn', 'sejahtrakn', 'keluarga', 'kkn', 'wujud', 'dinasti', 'politik', 'fakta']",Positive
"['jsp', 'uu', 'langgar']",Negative
"['bener', 'jokowi', 'sempurna', 'sbg', 'presiden', 'bijak', 'ngga', 'sasar', 'perintah', 'bener', 'praktekin', 'politik', 'dinasti', 'mohon', 'maaf', 'kl', 'maaf']",Positive
"['komparasi', 'pilih']",Neutral
"['gue', 'maksud', 'dinasti', 'politik', 'runtuh', 'efek', 'cucu']",Negative
"['liat', 'track', 'record', 'prabowo', 'ngga', 'gemoy', 'maksa', 'bgt', 'gimick', 'gemoy', 'muda', 'dinasti', 'politik', 'wajar']",Positive
"['dedi', 'mulyadi', 'emang', 'keren']",Positive
"['dinasti', 'politik', 'tuju', 'langgeng', 'kuasa', 'kapital', 'praktik', 'dinasti', 'politik', 'caracara', 'culas', 'capai', 'tuju', 'dinasti', 'politik', 'jokowi', 'maju', 'selang']",Positive
"['ngga', 'puny', 'dinasti', 'politik', 'rangkak', 'dr', 'ani']",Neutral
"['mari', 'doa', 'percaya', 'elit', 'politik', 'indonesia', 'child', 'free', 'putus', 'mata', 'rantai', 'dinasti', 'politik']",Positive
"['lucu', 'aktivis', 'dukung', 'dinasti', 'politik']",Positive
"['yv', 'salah', 'politik', 'dinasti', 'klg', 'soekarno']",Negative
"['dinasti', 'politik', 'hukum', 'tata', 'negara', 'nilai', 'mk', 'langgeng', 'politik', 'dinasti', 'jokowi']",Positive
"['urat', 'malu', 'uda', 'putus']",Negative
"['tuju', 'gue', 'dukung', 'sikap', 'lawan', 'korupsi', 'lawan', 'kelompok', 'radikal', 'salah', 'yujuan', 'gue', 'menang', 'ganjar', 'henti', 'politik', 'dinasti', 'kuasa']",Positive
"['nclrza', 'ngga', 'feodal', 'orang', 'ndukung', 'gibran', 'sj', 'klw', 'feodal']",Positive
"['gitu', 'koq', 'repot', 'kutip', 'alm', 'gusdur', 'dinasti', 'politik', 'pilih', 'gibran', 'partai', 'psi', 'laku', 'bhakti', 'nkri', 'khan', 'repot']",Positive
"['ngga', 'paham', 'istilah', 'dinasti', 'politik', 'mbok', 'ngga', 'ngumbar', 'bodoh']",Positive
"['politik', 'dinasti', 'hantu', 'siang', 'bolong']",Positive
"['boneka', 'partai', 'or', 'politik', 'dinasti', 'pilih', 'golek', 'duwek']",Positive
"['politik', 'dinasti']",Neutral
"['enam', 'dampak', 'ancam', 'politik', 'dinasti', 'indonesia', 'negara', 'demokrasi', 'sumber', 'daya', 'asai', 'rawat', 'kuasa']",Negative
"['politik', 'dinasti', 'kayak', 'muncul', 'sangka', 'nyaman', 'enak']",Positive
"['ngaku', 'dinasti', 'politik', 'rakyat', 'mkmk', 'banget', 'kiky', 'hujan', 'keluarga', 'injakarta']",Positive
"['ngaku', 'dinasti', 'politik', 'rakyat', 'mkmk', 'banget', 'kiky', 'hujan', 'keluarga', 'injakarta']",Positive
"['ngaku', 'dinasti', 'politik', 'rakyat', 'mkmk', 'banget', 'kiky', 'hujan', 'keluarga', 'injakarta']",Positive
"['jsp', 'meyakinkanbahkan', 'olah', 'putus', 'harap', 'bangapa', 'haru', 'dukung', 'dinasti', 'politikdulu', 'tolak', 'kkn']",Positive
"['ngaku', 'dinasti', 'politik', 'rakyat', 'mkmk', 'banget', 'kiky', 'hujan', 'keluarga', 'injakarta']",Positive
"['nonton', 'berita']",Neutral
"['orang', 'tuju', 'politik', 'dinasti', 'suka', 'jokowi', 'milih', 'ps', 'gb', 'yuk', 'promosi', 'jago']",Positive
"['ahahahaha', 'pantesan', 'bahas', 'dinasti', 'politik', 'kagak', 'faham', 'arti']",Negative
"['sayang', 'kelas', 'habib', 'luthfi', 'ngga', 'paham', 'politik', 'dinasti']",Negative
"['dinasti', 'politik', 'keri', 'kawan', 'bungkam', 'ham', 'berangus', 'indoensia', 'korut']",Negative
"['pesta', 'milu', 'gembira', 'sentil', 'politik', 'dinasti', 'jng', 'marah', 'yak', 'merdeka']",Positive
"['tolak', 'politik', 'identitas']",Negative
"['news', 'explained', 'prabowo', 'bela', 'jokowi', 'tuding', 'dinasti', 'politik', 'parpol', 'terap', 'dinasti']",Positive
"['maaf', 'neh', 'suka', 'ngga', 'suka', 'milu']",Positive
"['gm', 'carut', 'marut', 'ps', 'dinasti', 'politik', 'am', 'ubah']",Negative
"['sand', 'politik', 'dinasti', 'asli']",Positive
"['ahahahahadinasti', 'banteng', 'emang', 'kagak', 'faham', 'konsep', 'politik']",Neutral
"['uji', 'banget', 'pdip', 'pilih', 'pecat', 'ambil', 'untung', 'elektoral']",Negative
"['politik', 'dinasti', 'pdi', 'norak']",Neutral
"['anti', 'orba']",Negative
"['dukung', 'bela', 'jokowi']",Positive
"['suyatno', 'salah', 'politik', 'dinasti', 'milih', 'rakyat']",Negative
"['gibran', 'ipar', 'walkot', 'dinasti', 'ahy', 'kg', 'gub', 'hrsnya', 'dinasti', 'dinasti', 'ahy', 'gub', 'gimana', 'sich', 'gue', 'bingung', 'jelasin', 'donk', 'please', 'politik', 'dinasti']",Negative
[],Neutral
"['generasi', 'muda']",Neutral
['mari'],Neutral
"['tolak', 'dinasti', 'politik']",Negative
"['amin', 'dinasti', 'politik']",Positive
